userId,queryId,rating
29066,958,71.0
76524,869,
39315,408,98.0
39102,426,52.0
1321,38,23.0
3468,498,55.0
62171,268,16.0
29983,22,62.0
29908,624,45.0
44725,983,64.0
37051,1,61.0
43561,513,93.0
46919,818,9.0
59832,293,91.0
137,339,90.0
8919,103,83.0
52207,377,
43064,123,43.0
64257,117,27.0
54295,931,
19360,219,47.0
21243,943,49.0
61318,127,37.0
66204,153,13.0
28196,275,56.0
1531,318,
75824,582,84.0
73674,900,71.0
2113,135,48.0
65565,721,62.0
73193,131,27.0
4775,82,87.0
60440,643,4.0
68859,137,78.0
69677,452,74.0
11565,196,59.0
64669,541,14.0
40180,723,25.0
46783,379,69.0
2348,986,46.0
59996,708,
35066,270,13.0
43882,612,49.0
38178,280,92.0
42005,546,6.0
798,75,65.0
15916,962,
73725,89,39.0
79861,301,52.0
55921,15,88.0
18754,639,43.0
47749,722,28.0
77285,998,40.0
68203,342,37.0
57869,921,97.0
66630,803,70.0
3714,937,99.0
46179,34,64.0
45624,253,
7772,216,55.0
67675,417,87.0
17880,689,73.0
48201,903,
56040,814,33.0
1476,662,
7655,468,62.0
62906,21,44.0
29208,957,57.0
28264,189,98.0
1352,425,45.0
49324,297,31.0
12858,314,27.0
26481,275,95.0
23139,797,1.0
73128,595,55.0
499,686,42.0
9537,460,61.0
31958,422,10.0
634,631,
47353,876,40.0
43259,67,5.0
40511,926,
67426,369,37.0
11683,348,48.0
4705,79,
36653,850,19.0
12528,683,
64495,984,74.0
27399,131,28.0
10665,840,58.0
28942,984,22.0
41390,351,6.0
28026,378,40.0
16572,790,
31623,340,35.0
39897,905,50.0
59472,283,
1287,866,41.0
12718,61,49.0
71715,97,74.0
43716,497,
47663,358,63.0
27382,118,36.0
45075,610,
34009,931,
9816,927,34.0
44325,903,76.0
19233,645,20.0
39122,117,51.0
64835,683,46.0
31983,526,58.0
25369,753,65.0
46399,990,29.0
35464,765,
63335,282,8.0
5395,796,44.0
41102,717,91.0
34934,525,51.0
19523,815,38.0
29671,225,42.0
51715,822,88.0
48063,71,57.0
49525,509,27.0
64469,445,
71662,172,100.0
15055,90,22.0
30423,405,90.0
21767,636,20.0
64794,356,74.0
70129,540,3.0
77713,122,
29971,291,51.0
72250,543,70.0
53975,521,53.0
18586,519,19.0
45200,905,41.0
49512,209,
56088,105,73.0
9,412,2.0
33436,864,57.0
71302,509,
58934,558,15.0
6501,677,54.0
31104,502,4.0
27354,333,73.0
54633,760,39.0
63184,188,53.0
20868,744,55.0
49621,644,5.0
52575,44,
11432,468,
26289,603,17.0
76193,507,25.0
16959,189,26.0
23176,375,45.0
58592,353,
7158,893,28.0
10988,950,25.0
11104,742,15.0
11352,214,63.0
5152,654,11.0
1114,251,21.0
48982,997,22.0
38872,551,56.0
34524,425,
34807,822,
79177,931,8.0
35366,454,58.0
79077,331,23.0
13602,622,17.0
59650,836,62.0
12903,686,10.0
48767,76,
12441,210,43.0
17830,395,40.0
33963,714,69.0
2885,3,31.0
59215,248,
70002,131,45.0
31229,484,92.0
71757,468,
61080,517,35.0
8459,874,59.0
4904,180,68.0
30661,897,29.0
23780,288,53.0
13251,575,26.0
1777,545,19.0
6434,987,96.0
16084,673,44.0
33143,579,77.0
71028,931,52.0
7392,178,92.0
41393,912,34.0
69726,562,20.0
40554,429,19.0
9412,58,7.0
79244,424,85.0
77563,222,66.0
5170,18,91.0
29960,950,78.0
1581,864,
54029,88,45.0
47231,384,86.0
53688,671,53.0
29723,800,19.0
22076,573,85.0
56871,420,59.0
61629,687,94.0
15459,456,
79186,638,
65219,852,83.0
46779,669,40.0
17877,316,77.0
52761,426,53.0
61445,577,49.0
23396,588,99.0
8058,741,65.0
2060,553,86.0
44818,77,29.0
64170,690,77.0
18151,24,
9242,488,31.0
25975,453,
62722,290,20.0
35362,49,7.0
50228,876,32.0
19270,49,14.0
40568,6,77.0
54613,320,52.0
68592,874,16.0
55686,465,56.0
16353,847,76.0
27390,385,30.0
7166,966,
56672,705,37.0
20888,120,60.0
71321,901,31.0
11336,901,34.0
44860,648,70.0
25589,15,72.0
49015,965,72.0
36616,16,
13515,315,59.0
48317,36,
40533,38,
12577,813,32.0
63276,554,85.0
6580,887,19.0
4102,839,44.0
56754,631,94.0
26979,531,47.0
10316,47,62.0
38189,688,65.0
45666,287,
11530,204,
32383,275,
51044,256,
28710,957,59.0
25353,341,
79601,129,99.0
39786,430,47.0
63584,483,93.0
18749,915,86.0
10256,518,47.0
74041,682,51.0
75876,448,83.0
37470,886,71.0
34507,292,47.0
75942,41,53.0
1498,607,9.0
55390,969,1.0
66407,244,79.0
12530,942,26.0
47794,870,54.0
8778,509,23.0
9493,43,
51046,916,71.0
46820,447,
56629,142,74.0
21184,342,57.0
68957,221,82.0
12778,630,28.0
35809,231,39.0
49771,878,75.0
73884,259,19.0
17685,44,
2971,242,58.0
30724,71,50.0
52870,218,75.0
13795,301,17.0
44600,804,66.0
64917,880,
66891,536,8.0
59024,285,45.0
39261,360,59.0
39653,242,55.0
40687,885,17.0
33681,318,78.0
71913,773,14.0
27899,25,
26160,79,33.0
76828,872,95.0
24838,114,8.0
55267,909,33.0
8502,221,98.0
6302,601,45.0
26315,66,2.0
52801,991,58.0
30931,200,42.0
40386,624,64.0
58467,117,26.0
6323,759,62.0
75308,294,52.0
53735,716,
28549,498,
17711,344,
74664,538,49.0
31490,439,97.0
3928,204,60.0
46796,871,53.0
56202,63,70.0
13696,678,67.0
60177,160,45.0
49492,899,
3912,713,9.0
29514,211,36.0
26620,323,22.0
54307,399,14.0
36831,665,
7911,525,32.0
63043,512,63.0
22565,213,
69415,469,
78943,438,71.0
49553,742,28.0
29061,18,40.0
22385,759,92.0
15594,334,87.0
26321,237,
1479,162,76.0
22149,57,65.0
44140,238,
7625,602,26.0
14025,803,61.0
16969,479,38.0
61699,120,33.0
40049,73,
78095,539,40.0
1427,790,4.0
17529,589,25.0
11715,112,39.0
37412,478,83.0
54300,3,86.0
5341,733,86.0
45181,454,94.0
38535,360,52.0
51479,450,84.0
24468,135,35.0
14851,183,88.0
11547,92,21.0
6021,562,58.0
38189,293,12.0
61592,50,40.0
70956,846,73.0
30804,443,12.0
78309,622,60.0
36909,976,71.0
78252,620,67.0
29846,462,
32585,901,7.0
9378,527,87.0
33293,278,
75133,992,50.0
16826,682,92.0
65704,693,33.0
76870,648,59.0
65051,583,52.0
40024,158,75.0
69462,539,23.0
25043,128,
47263,970,37.0
58394,585,53.0
48391,474,17.0
31159,70,60.0
57895,291,
20644,571,45.0
52786,575,
72679,112,
46785,781,
76785,315,
72039,394,20.0
26617,936,
2249,167,86.0
65426,16,2.0
65458,379,76.0
47391,665,62.0
4628,221,83.0
40871,316,69.0
20191,805,3.0
4438,133,80.0
73015,561,
40789,823,44.0
35325,222,
40533,222,
64115,652,87.0
16228,410,
5310,526,40.0
23240,815,98.0
56253,570,
47811,72,83.0
72458,634,53.0
37673,515,34.0
32647,890,
37053,903,15.0
44924,730,66.0
62840,657,79.0
71640,270,48.0
74330,955,
36895,479,16.0
51742,681,
21742,228,98.0
71538,732,93.0
20075,200,
79970,340,28.0
74187,540,
22988,84,
315,719,57.0
19466,45,37.0
74151,945,36.0
56591,221,97.0
10767,304,37.0
44545,564,
50738,966,
46432,462,61.0
59512,77,
17430,833,33.0
13821,687,
66740,365,79.0
11393,347,69.0
10501,507,59.0
2358,429,1.0
9705,913,
41206,237,70.0
69437,573,70.0
76586,443,
10850,488,
3838,628,26.0
6618,826,68.0
40389,78,20.0
50713,661,80.0
1079,347,
53774,531,
50657,404,88.0
19373,86,13.0
7231,69,2.0
15182,456,13.0
69411,901,95.0
32447,288,96.0
64783,993,20.0
48026,281,38.0
48680,273,15.0
26197,77,27.0
52108,500,
6603,560,13.0
78661,880,
29840,883,11.0
3643,11,5.0
21400,362,86.0
483,327,54.0
34644,932,98.0
55212,496,58.0
26127,803,
71041,35,18.0
61056,201,3.0
22969,302,67.0
15203,815,
24771,565,56.0
57461,518,68.0
40891,339,
64207,546,97.0
77322,275,36.0
41165,883,
77806,277,35.0
6632,456,76.0
52692,303,57.0
136,261,
69940,806,43.0
55979,641,61.0
27479,531,14.0
62515,22,
55329,800,21.0
39500,936,18.0
16648,21,88.0
25585,292,
11172,176,41.0
10738,355,9.0
16679,920,27.0
3436,884,19.0
75009,359,12.0
15290,830,82.0
45484,507,57.0
6236,260,27.0
44186,455,22.0
2342,762,
55283,316,63.0
32847,599,23.0
59846,675,
58141,938,79.0
9758,198,
74616,141,92.0
6055,171,
7955,918,28.0
40560,131,92.0
40441,976,2.0
11682,892,
15091,400,46.0
66786,374,100.0
14213,254,46.0
51557,454,99.0
52710,946,50.0
26219,527,21.0
66998,13,
30798,322,
25870,658,50.0
14737,430,59.0
19926,661,13.0
27892,818,
55118,18,
19295,992,51.0
42284,904,88.0
225,975,14.0
12830,952,66.0
27609,217,100.0
74677,268,44.0
75306,84,65.0
45018,542,79.0
15859,139,95.0
15737,583,44.0
34480,276,92.0
56704,508,10.0
12672,602,
71955,23,16.0
46901,312,58.0
11533,228,
11280,784,38.0
9520,109,4.0
37867,846,17.0
76694,256,21.0
8938,344,68.0
2897,965,18.0
38500,665,57.0
46094,901,
48590,729,54.0
42137,553,37.0
60136,953,49.0
79307,900,25.0
45287,705,4.0
38435,33,75.0
44885,734,11.0
58267,757,20.0
37082,805,78.0
23066,156,88.0
51876,483,34.0
17614,278,64.0
71860,961,86.0
35941,374,80.0
7240,846,
70969,664,
16314,610,46.0
48260,942,94.0
63841,77,
40646,69,13.0
21592,817,44.0
2774,601,53.0
8713,754,12.0
68413,80,5.0
26593,716,77.0
13663,596,45.0
46514,277,27.0
809,610,
73933,833,21.0
51243,35,71.0
65365,795,67.0
4672,399,91.0
32867,776,85.0
61451,698,
46541,110,89.0
37996,762,
68107,653,
1291,492,44.0
43300,837,69.0
36568,231,41.0
45987,508,29.0
17769,498,
17442,403,40.0
11962,68,80.0
17914,294,11.0
74609,539,63.0
42482,480,11.0
35317,861,75.0
8882,206,
34154,401,
48794,442,25.0
68195,9,14.0
63476,844,47.0
18712,862,
34317,236,77.0
31902,524,3.0
15426,387,61.0
66043,355,94.0
67066,865,4.0
55734,685,22.0
53719,911,68.0
16760,735,
54477,812,35.0
26778,432,
6701,429,65.0
44368,936,93.0
59706,212,7.0
45595,336,36.0
17913,188,35.0
58285,911,42.0
51975,215,2.0
1099,31,32.0
18572,389,
32341,827,93.0
42562,924,
8918,530,
33342,99,
8666,68,73.0
72079,380,100.0
51802,154,37.0
7019,883,64.0
42724,633,87.0
79730,238,34.0
48320,1000,
59545,797,
74681,329,84.0
52282,881,85.0
6363,150,9.0
62789,720,
27376,50,22.0
73236,121,59.0
9240,728,
49121,381,66.0
14899,526,46.0
14581,671,
53070,917,60.0
31330,466,61.0
39234,480,38.0
35763,106,61.0
34491,529,36.0
58167,332,80.0
5180,789,9.0
5207,304,12.0
25402,131,48.0
78748,116,26.0
52446,153,36.0
45215,533,9.0
60410,966,
67799,78,
27404,290,51.0
79895,479,12.0
65705,773,70.0
50453,302,1.0
14316,409,53.0
63829,344,60.0
64486,792,74.0
59649,486,56.0
73821,864,67.0
1751,569,1.0
18775,363,
8297,366,
22605,532,
28676,578,5.0
65842,500,79.0
67549,176,55.0
64225,547,
35296,710,23.0
50086,13,82.0
11055,278,23.0
31217,213,10.0
26810,391,24.0
77971,957,42.0
6328,972,89.0
7809,521,
47998,249,
32180,397,73.0
16566,743,43.0
53932,3,21.0
37248,252,38.0
14020,955,17.0
53915,496,
66277,621,36.0
47866,757,61.0
40373,800,87.0
10817,925,
67114,286,61.0
47351,821,74.0
32062,23,2.0
14986,807,54.0
21340,70,
44528,807,25.0
24503,681,53.0
30201,48,66.0
17491,698,54.0
11663,798,76.0
38839,213,62.0
67664,405,72.0
16596,778,25.0
78026,297,61.0
56993,495,2.0
43654,924,75.0
51973,512,19.0
25794,232,
70676,511,33.0
4225,765,
6017,335,50.0
49677,799,98.0
43485,205,27.0
12722,215,78.0
7661,464,75.0
7897,162,29.0
43464,697,69.0
74225,953,60.0
78670,216,
15458,948,54.0
31655,880,43.0
30601,825,35.0
26146,773,22.0
57070,159,83.0
41892,306,13.0
15339,214,11.0
60551,448,69.0
55816,722,
32894,230,
58741,525,2.0
58772,471,37.0
50699,310,
73907,758,
28375,370,74.0
7352,754,72.0
35127,142,
67717,510,32.0
77400,12,100.0
70795,184,20.0
38532,589,26.0
27620,464,28.0
36289,947,50.0
50162,114,25.0
41922,475,14.0
76539,662,11.0
9576,995,41.0
16875,403,28.0
94,763,43.0
70217,155,
1564,898,23.0
41244,725,
56058,881,10.0
19301,236,
52195,458,36.0
62849,902,
7799,171,
56478,314,52.0
34264,650,10.0
22945,505,6.0
66151,50,30.0
32990,808,93.0
20393,520,49.0
59769,706,7.0
25421,770,
17756,867,26.0
42112,823,37.0
75782,194,91.0
6429,774,11.0
51602,814,82.0
2258,768,81.0
51804,400,
18181,180,2.0
57304,621,90.0
4223,855,15.0
30589,608,20.0
15685,292,67.0
26160,406,84.0
45129,892,9.0
53746,557,18.0
35284,995,
68098,657,38.0
33053,677,39.0
54962,970,13.0
27405,560,
76542,63,37.0
42002,361,36.0
18643,248,40.0
60501,294,98.0
50975,921,4.0
64021,139,28.0
15142,23,51.0
57596,185,90.0
72794,51,
6087,758,76.0
72474,601,
17029,285,
55365,25,71.0
42285,751,6.0
46958,278,18.0
27586,739,54.0
57445,891,
70223,306,77.0
3431,918,90.0
50569,693,63.0
11334,679,90.0
15777,660,57.0
11768,394,83.0
36240,817,31.0
63755,918,17.0
24694,391,39.0
7577,697,1.0
61180,91,36.0
26868,208,43.0
57930,392,46.0
2813,673,2.0
539,35,2.0
44865,185,
5359,499,10.0
70114,152,52.0
26245,645,35.0
41058,56,71.0
39363,358,68.0
65942,890,47.0
44593,535,82.0
67467,525,28.0
27362,142,
33060,515,
61979,590,39.0
35034,799,72.0
52471,921,
29449,993,50.0
5318,709,52.0
77807,190,
64154,65,45.0
67028,44,53.0
6568,498,12.0
17763,825,26.0
77190,772,
76345,299,82.0
50813,443,
28748,508,
54016,572,75.0
74751,971,48.0
1898,641,23.0
50148,412,48.0
55783,952,41.0
53961,563,28.0
38504,930,86.0
9076,329,79.0
60201,451,76.0
30513,391,
59915,878,69.0
56468,383,21.0
78831,146,
8436,236,22.0
1507,916,9.0
21051,601,
30948,639,59.0
47679,335,
21664,225,53.0
25260,487,
55221,78,
32941,527,70.0
40862,52,20.0
15348,234,22.0
34549,582,
22032,929,
78030,873,
61357,641,46.0
40202,472,80.0
22570,516,9.0
54522,831,62.0
70594,584,
19692,279,73.0
39017,855,37.0
29277,446,20.0
22442,990,52.0
36943,605,22.0
78791,854,
53044,980,81.0
8307,399,95.0
20953,888,49.0
78269,691,50.0
18531,118,87.0
29255,546,8.0
64313,196,42.0
24299,544,75.0
51649,298,56.0
40641,341,13.0
50580,384,13.0
25017,214,55.0
51287,63,41.0
25647,360,63.0
25666,517,100.0
58630,161,84.0
4325,872,16.0
78851,776,79.0
29802,207,1.0
60321,731,68.0
42865,782,3.0
17315,701,83.0
50507,710,
43024,961,
38048,218,65.0
40605,558,42.0
35943,660,91.0
63794,60,86.0
25703,763,13.0
1183,200,6.0
74914,663,32.0
1209,880,
26811,73,29.0
33007,588,
51399,145,61.0
28096,799,16.0
22373,269,25.0
7383,409,25.0
24197,841,24.0
45063,669,62.0
77291,67,52.0
61089,596,71.0
77883,717,33.0
8866,833,79.0
42465,952,
7265,413,85.0
16795,227,87.0
10889,757,
50450,450,73.0
57728,971,82.0
30569,45,
79167,729,62.0
9731,61,50.0
52222,458,37.0
75569,978,98.0
18140,322,97.0
32062,624,35.0
32792,467,
64613,988,59.0
20439,890,
52392,732,41.0
7825,107,
67148,781,76.0
71319,102,69.0
75445,418,29.0
33371,304,4.0
4077,486,1.0
49679,811,
31830,297,40.0
14350,863,28.0
66997,409,31.0
33802,575,21.0
65185,194,
73140,747,28.0
37287,139,
38056,627,
41332,66,24.0
7448,903,
1440,68,57.0
79287,789,76.0
27506,323,40.0
25290,714,72.0
22558,775,95.0
66822,330,58.0
51882,313,43.0
19103,806,90.0
15869,340,96.0
79497,769,
654,836,
63186,125,47.0
66145,642,
48025,568,79.0
8132,319,
4771,191,47.0
21817,718,77.0
7884,900,27.0
14235,525,62.0
67257,629,
63905,344,92.0
2415,862,
26299,183,88.0
12050,198,26.0
75038,69,38.0
41037,324,20.0
37660,291,43.0
66286,765,68.0
54743,341,76.0
11361,724,51.0
17634,384,44.0
11392,258,11.0
24061,897,
1084,612,
57768,613,7.0
57347,889,89.0
70599,64,74.0
25642,6,2.0
41022,331,41.0
2160,80,96.0
10318,155,8.0
79379,4,51.0
26625,736,71.0
39635,475,
27923,71,75.0
55351,653,
66985,515,9.0
73316,117,70.0
72157,552,38.0
30038,822,55.0
38855,920,24.0
25626,47,
2950,722,62.0
35108,211,76.0
36450,88,6.0
76746,355,44.0
40604,761,75.0
26292,777,9.0
15611,89,
23141,987,10.0
47724,287,
10783,290,9.0
41448,358,
65626,376,67.0
68158,900,57.0
52240,91,
70292,546,2.0
39676,947,88.0
19510,558,17.0
13559,735,22.0
55250,881,
45448,10,43.0
3115,124,16.0
27229,573,75.0
44272,36,
52561,763,6.0
35768,119,17.0
21865,93,12.0
70378,764,52.0
30701,585,84.0
24784,340,62.0
28118,914,62.0
71695,391,74.0
3286,641,6.0
51381,359,18.0
9575,230,9.0
1599,873,
10694,396,75.0
66476,962,17.0
8301,833,75.0
10830,969,21.0
55340,26,47.0
60439,191,91.0
3899,179,88.0
39201,225,100.0
3603,937,31.0
17325,820,78.0
10121,759,59.0
3462,821,93.0
24873,110,29.0
48385,360,52.0
7753,623,46.0
39364,920,
61078,441,87.0
76871,680,
50217,17,
49943,539,10.0
74307,229,63.0
18828,529,56.0
56824,904,31.0
71095,390,73.0
27701,539,
40460,322,75.0
21406,415,27.0
25074,850,
47824,482,89.0
10820,977,68.0
74969,958,60.0
61663,609,
47318,571,68.0
7342,876,79.0
33220,883,62.0
5929,771,54.0
8020,713,34.0
77335,705,32.0
25116,76,38.0
4868,854,15.0
13981,233,21.0
13590,48,
35890,19,
64313,486,
45489,90,99.0
57973,357,1.0
38123,495,4.0
30310,528,38.0
66843,276,27.0
38678,635,
9172,322,8.0
18161,723,
30230,731,4.0
75646,522,100.0
72385,75,10.0
60014,8,21.0
69405,667,87.0
66923,803,57.0
49140,567,45.0
74177,47,
70768,521,57.0
34927,776,17.0
31637,275,57.0
48814,596,98.0
13196,887,40.0
14536,978,
68267,450,2.0
59187,238,
44286,707,52.0
74965,121,47.0
71862,927,90.0
59177,187,
25804,71,62.0
15451,419,93.0
13383,339,
3537,712,13.0
65047,691,79.0
22056,282,93.0
8084,918,6.0
47118,44,40.0
46067,379,
70910,943,84.0
17681,361,83.0
60638,87,
58108,427,96.0
11083,959,55.0
64293,72,34.0
56210,859,22.0
53476,553,71.0
70695,645,79.0
60531,190,51.0
65559,127,10.0
49510,18,61.0
35014,731,55.0
15566,491,14.0
16083,347,29.0
17746,522,67.0
59746,102,4.0
23738,332,
49196,319,82.0
23878,726,4.0
21405,525,84.0
35657,363,89.0
15807,677,
10216,98,49.0
48204,680,80.0
16510,574,
18040,211,11.0
75992,235,32.0
52652,55,52.0
20092,882,74.0
20867,969,13.0
76995,247,33.0
5911,242,36.0
36075,454,
12592,976,44.0
73572,657,
24518,651,81.0
10465,331,79.0
24124,147,
66871,560,
58887,381,
2268,603,
45447,600,54.0
74230,622,1.0
6343,402,26.0
62155,320,4.0
52122,221,9.0
79428,484,5.0
18595,995,34.0
43789,42,16.0
21271,191,
72431,972,27.0
14241,334,17.0
62301,478,13.0
41389,824,69.0
17746,388,
79944,728,
21294,652,84.0
37338,673,57.0
12695,475,20.0
27559,766,
2722,283,17.0
41914,361,37.0
63370,61,31.0
13000,285,
32361,900,8.0
4433,713,65.0
68294,222,57.0
51031,684,
51926,125,100.0
67808,995,99.0
21025,521,47.0
21056,823,27.0
20261,116,74.0
19543,370,15.0
77958,519,59.0
65400,410,87.0
42359,615,20.0
59397,748,65.0
66037,689,59.0
24962,273,6.0
67054,273,55.0
57563,516,14.0
78447,326,59.0
76186,148,47.0
12337,588,76.0
58334,3,88.0
73506,591,61.0
68530,988,
59440,854,
7201,369,88.0
62994,953,47.0
8640,388,1.0
46261,308,77.0
65500,840,
27676,749,6.0
63705,771,12.0
68419,716,
51168,268,4.0
37743,326,36.0
39671,600,
3738,997,22.0
19471,617,65.0
23149,739,58.0
18788,647,69.0
37277,413,18.0
6933,149,7.0
68718,258,63.0
54568,839,29.0
6180,468,87.0
48178,559,84.0
77774,730,31.0
51671,955,19.0
29780,183,
60182,278,
76998,56,
19111,984,47.0
3093,611,76.0
4905,589,91.0
64612,501,52.0
39291,158,23.0
71210,335,49.0
231,499,64.0
20189,909,59.0
24636,70,64.0
39107,329,
70722,921,48.0
39860,308,34.0
5591,77,88.0
58433,209,77.0
36951,389,
35910,254,28.0
13128,3,
24678,65,8.0
39783,136,83.0
385,911,42.0
77956,755,34.0
73866,138,87.0
62073,808,55.0
65082,900,36.0
12978,749,50.0
69296,66,81.0
16533,437,54.0
10026,673,
55815,799,
69583,596,21.0
59133,825,14.0
14098,234,88.0
35919,857,74.0
31343,231,85.0
65382,930,99.0
76696,95,86.0
49891,804,53.0
28065,571,22.0
62045,135,67.0
11872,144,11.0
45352,287,99.0
56364,652,28.0
76200,683,1.0
77607,865,83.0
28573,369,13.0
10962,378,
35813,868,20.0
78199,430,28.0
27118,268,63.0
67105,843,
12692,900,
76977,149,25.0
25438,774,
42957,275,20.0
38268,375,
3215,904,99.0
17848,721,49.0
72648,440,31.0
36870,722,3.0
53674,867,
3681,553,95.0
4535,86,6.0
71057,177,13.0
79536,264,89.0
11361,196,
15764,300,8.0
55646,887,19.0
25437,499,69.0
63715,242,73.0
18549,347,25.0
3199,199,96.0
75299,249,13.0
11910,144,44.0
42667,319,28.0
45068,940,46.0
49745,86,96.0
22647,49,46.0
68265,731,80.0
63683,851,60.0
52161,462,
78119,188,42.0
75458,288,7.0
8950,737,
56758,433,42.0
28852,167,43.0
76088,330,86.0
68699,688,60.0
6491,581,1.0
8614,148,69.0
34926,76,55.0
161,873,
67852,620,73.0
32518,638,17.0
9481,10,13.0
66113,458,42.0
6423,13,68.0
73751,985,51.0
18157,51,
51434,492,87.0
46438,577,
22079,600,57.0
28538,843,69.0
22753,695,
79904,701,93.0
11595,58,
12985,100,19.0
66285,358,25.0
4396,3,83.0
70335,420,72.0
58148,871,
29564,958,8.0
53186,499,85.0
45136,427,9.0
9965,588,95.0
37731,732,6.0
75860,398,74.0
14755,238,49.0
60350,720,59.0
70152,132,94.0
652,299,62.0
33769,358,14.0
38759,617,6.0
62837,553,
42883,477,
34166,497,
30070,51,84.0
35426,392,
22683,831,57.0
27658,603,99.0
67861,547,43.0
66488,267,43.0
53665,754,44.0
49061,824,82.0
5912,583,6.0
68896,965,56.0
25330,256,9.0
23940,317,29.0
48592,728,93.0
27380,363,45.0
37914,547,93.0
25680,63,
63402,80,43.0
24979,248,96.0
42120,735,63.0
53832,821,43.0
35569,42,85.0
27973,142,79.0
68532,831,24.0
47084,103,69.0
18041,969,9.0
57931,582,
15752,604,97.0
46970,339,37.0
75429,949,50.0
21154,79,
38257,312,82.0
67924,113,13.0
35962,682,18.0
11704,538,77.0
26246,919,51.0
6594,165,23.0
14385,239,
41703,318,44.0
38922,291,
66766,865,32.0
66993,712,2.0
25790,797,
37950,30,
26502,340,26.0
31742,335,99.0
1221,71,15.0
68915,948,69.0
69697,890,30.0
7207,370,39.0
13548,539,50.0
22879,748,
72721,712,61.0
8138,603,20.0
30713,514,72.0
77766,323,20.0
10263,91,26.0
63721,716,92.0
21820,741,6.0
47376,809,87.0
2766,183,82.0
31344,850,59.0
68672,372,63.0
70046,651,28.0
5825,817,48.0
55798,860,64.0
54625,312,
47438,469,61.0
11834,192,
20426,518,46.0
67864,779,49.0
74210,38,70.0
69107,235,
59996,220,95.0
10980,410,62.0
35972,828,50.0
53548,94,51.0
14441,841,
28535,474,97.0
10913,723,82.0
30037,651,53.0
59976,28,24.0
790,301,64.0
65739,350,88.0
53849,698,96.0
11940,126,72.0
78857,901,78.0
71104,986,54.0
67957,855,12.0
56208,861,
53448,483,4.0
75550,651,31.0
9220,176,53.0
44429,548,47.0
41531,311,82.0
72333,485,73.0
24642,759,63.0
18096,790,93.0
57562,192,50.0
12007,972,12.0
1138,120,
16710,178,94.0
30893,587,
14783,406,
13918,432,
27709,189,2.0
13427,788,84.0
41469,376,55.0
66251,620,99.0
66786,891,29.0
23459,506,10.0
30251,293,
43699,109,
61555,496,53.0
45741,101,78.0
55767,914,48.0
20875,206,84.0
13365,689,
6738,507,33.0
56182,98,12.0
62137,805,100.0
75106,414,61.0
23894,862,84.0
44390,477,96.0
52284,905,
46961,121,31.0
20639,122,75.0
1072,344,60.0
62328,190,4.0
9154,440,47.0
53043,322,
77866,985,98.0
25377,173,10.0
48165,636,25.0
11067,533,
75867,337,80.0
17947,540,
73504,102,50.0
48128,108,
59928,116,100.0
26922,51,39.0
53535,845,46.0
68093,102,20.0
79425,359,66.0
62522,489,
63326,209,
78467,657,53.0
78587,904,13.0
62516,276,
51241,859,36.0
75470,809,
45081,458,92.0
51503,338,99.0
76223,848,89.0
33277,742,
31063,14,71.0
61106,841,97.0
34506,397,80.0
64737,533,7.0
57298,562,
64590,901,18.0
9070,546,
54676,970,1.0
74415,64,91.0
3731,208,
15272,369,
13811,104,59.0
63983,758,75.0
34561,786,
27900,768,97.0
78866,875,87.0
79534,542,
51491,463,96.0
52771,875,51.0
6796,809,
17820,185,
24379,652,80.0
38679,729,59.0
9060,360,12.0
49810,785,52.0
28735,954,36.0
28501,103,77.0
48291,308,99.0
24873,257,75.0
74091,780,76.0
72200,65,2.0
49936,845,19.0
51248,868,
37115,19,96.0
53748,145,85.0
68329,27,23.0
63509,890,56.0
25065,28,
27151,582,84.0
60360,789,92.0
65164,181,
72501,597,
69354,871,59.0
12435,50,
39961,819,58.0
9145,676,67.0
46565,300,51.0
74442,36,
19507,369,46.0
48881,138,38.0
61747,64,46.0
66141,470,57.0
16682,657,6.0
61150,820,38.0
77632,688,100.0
16234,746,
2455,175,34.0
64536,468,98.0
57030,150,32.0
16096,146,7.0
2493,969,
74663,593,95.0
79913,278,
15747,83,90.0
13653,740,84.0
75103,164,51.0
25771,219,8.0
27542,548,9.0
19383,343,18.0
9326,83,11.0
26284,747,6.0
31266,474,12.0
56318,610,78.0
17016,843,51.0
49616,493,99.0
43682,598,64.0
31652,433,
10361,806,19.0
59465,213,21.0
53927,351,23.0
73995,720,60.0
4096,571,88.0
68024,590,69.0
52960,589,38.0
18703,669,15.0
64763,33,
22827,24,19.0
79341,572,
72914,147,91.0
45003,721,72.0
24333,966,24.0
11219,528,45.0
57004,306,5.0
61612,293,18.0
24263,839,92.0
24263,130,98.0
60693,144,31.0
6213,242,71.0
32824,88,88.0
34180,700,68.0
34028,111,29.0
22394,107,15.0
62644,5,42.0
18862,731,91.0
34037,9,
20548,745,45.0
28602,719,39.0
10674,213,42.0
28135,671,79.0
54739,298,53.0
27697,157,44.0
28158,424,80.0
22231,889,25.0
8375,969,33.0
29246,137,
20233,110,68.0
15943,658,17.0
40149,450,
49040,369,56.0
69936,83,
2174,114,
55580,457,39.0
58591,301,97.0
30239,953,79.0
55306,433,92.0
33387,383,83.0
24554,653,
50786,355,
7616,444,86.0
62113,852,70.0
44449,596,99.0
72978,428,94.0
5202,420,
9856,580,92.0
79937,527,39.0
2861,38,4.0
12127,25,50.0
25906,633,63.0
28136,666,97.0
66418,856,44.0
61537,425,39.0
